10/3/22,19044.06836,20408.39258,19025.22656,19446.42578,19446.42578,1.96809E+11
10/10/22,19446.41602,19889.14648,18319.82227,19268.09375,19268.09375,1.9794E+11
10/17/22,19268.5625,19666.99414,18770.9707,19567.00781,19567.00781,1.75664E+11
10/24/22,19567.76953,20988.39453,19206.32422,20635.60352,20635.60352,3.02336E+11
10/31/22,20633.69531,21446.88672,20086.24023,20926.48633,20926.48633,3.2127E+11
11/7/22,20924.62109,21053.24609,15682.69238,16353.36523,16353.36523,4.71409E+11
11/14/22,16352.02832,17109.32422,15872.94141,16291.83203,16291.83203,2.12306E+11
11/21/22,16291.22363,16771.47461,15599.04688,16444.62695,16444.62695,1.84366E+11
11/28/22,16440.22266,17197.49805,16054.53027,17130.48633,17130.48633,1.56326E+11
12/5/22,17128.89453,17378.15234,16750.55859,17104.19336,17104.19336,1.29429E+11
12/12/22,17102.5,18318.53125,16584.70117,16757.97656,16757.97656,1.42171E+11
12/19/22,16759.04102,17012.98438,16398.13672,16841.98633,16841.98633,1.07998E+11
12/26/22,16842.25,16959.8457,16408.47461,16625.08008,16625.08008,95526200508
1/2/23,16625.50977,17091.14453,16572.22852,17091.14453,17091.14453,90012614323
1/9/23,17093.99219,21075.14258,17093.99219,20880.79883,20880.79883,1.75268E+11
1/16/23,20882.22461,21564.50195,20541.54492,21086.79297,21086.79297,1.02951E+11
1/20/23,21073.93945,22323.91016,20919.12695,22292.96289,22292.96289,26518349824
